Age,Job,Marital,EducationLevel,HasDefault,HousingLoan,HasLoan,ContactType,ContactMonth,ContactDay,ThisCampaignContact,PreviousCampaignContact,PreviousOutcome,EuriborRate3Month,NumberOfEmployees,Success
47,technician,divorced,5,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
44,technician,married,7,No,Yes,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
40,admin.,married,6,No,Yes,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
51,technician,married,6,No,Yes,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,1
44,technician,married,7,No,Yes,Yes,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
37,housemaid,married,1,No,Yes,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
60,retired,married,7,No,No,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
57,retired,married,7,Unknown,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
39,technician,married,7,No,No,No,Celullar,aug,wed,14,0,Not-Exist,4.964,5228.1,0
47,admin.,divorced,6,No,No,Yes,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
57,retired,married,1,Unknown,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
30,admin.,single,6,No,No,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
55,services,married,5,No,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
52,admin.,married,5,No,Yes,Yes,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
44,technician,married,6,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
48,admin.,married,6,No,Yes,Yes,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
49,admin.,married,3,No,No,Yes,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
41,technician,single,5,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
54,technician,married,7,Unknown,Yes,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
48,admin.,married,6,No,No,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
43,self-employed,married,6,No,Yes,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
41,technician,married,7,No,Yes,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
54,admin.,divorced,6,No,No,Yes,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
57,blue-collar,married,1,Unknown,No,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
57,blue-collar,married,1,Unknown,Yes,No,Celullar,aug,wed,1,0,Not-Exist,4.964,5228.1,0
42,management,married,6,No,Yes,No,Telephone,aug,wed,11,0,Not-Exist,4.964,5228.1,0
41,technician,single,5,No,Yes,No,Telephone,aug,wed,13,0,Not-Exist,4.964,5228.1,0
54,admin.,married,5,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
44,technician,single,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,1
31,management,married,6,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
55,technician,married,7,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,1
51,technician,married,5,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
41,admin.,married,6,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
44,technician,single,6,No,Yes,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
47,admin.,married,6,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
45,admin.,married,6,Unknown,Yes,No,Celullar,aug,wed,8,0,Not-Exist,4.964,5228.1,0
52,technician,married,6,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
46,technician,divorced,7,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
54,admin.,married,7,No,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
48,blue-collar,married,5,No,No,No,Celullar,aug,wed,9,0,Not-Exist,4.964,5228.1,0
60,retired,married,5,No,Unknown,Unknown,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
53,unknown,married,1,Unknown,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
47,admin.,married,6,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
54,admin.,married,5,No,No,No,Celullar,aug,wed,10,0,Not-Exist,4.964,5228.1,0
57,retired,married,1,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
57,blue-collar,married,1,Unknown,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
53,blue-collar,married,4,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
57,retired,married,7,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
58,blue-collar,married,1,Unknown,Yes,No,Telephone,aug,wed,21,0,Not-Exist,4.964,5228.1,0
48,admin.,married,6,No,Yes,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
57,admin.,married,6,Unknown,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
56,admin.,married,6,Unknown,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
40,admin.,married,6,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
47,admin.,married,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
51,technician,married,7,No,Unknown,Unknown,Celullar,aug,wed,16,0,Not-Exist,4.964,5228.1,0
47,admin.,married,6,No,Yes,No,Celullar,aug,wed,10,0,Not-Exist,4.964,5228.1,1
54,technician,married,7,No,Yes,No,Celullar,aug,wed,10,0,Not-Exist,4.964,5228.1,0
53,unknown,married,1,Unknown,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
30,technician,married,7,No,No,No,Telephone,aug,wed,7,0,Not-Exist,4.964,5228.1,1
47,admin.,married,6,No,Yes,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
31,self-employed,married,6,No,Yes,No,Celullar,aug,wed,10,0,Not-Exist,4.964,5228.1,0
46,housemaid,married,1,No,No,Yes,Celullar,aug,wed,14,0,Not-Exist,4.964,5228.1,0
52,admin.,married,5,No,No,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
43,management,married,6,No,No,No,Celullar,aug,wed,11,0,Not-Exist,4.964,5228.1,0
57,retired,married,7,No,Yes,No,Telephone,aug,wed,4,0,Not-Exist,4.964,5228.1,0
54,technician,married,7,Unknown,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
48,technician,divorced,6,No,Yes,Yes,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
46,technician,divorced,7,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
51,technician,married,7,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
40,technician,single,7,Unknown,Yes,Yes,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
47,technician,divorced,5,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
37,admin.,single,6,No,No,No,Celullar,aug,wed,11,0,Not-Exist,4.964,5228.1,0
44,admin.,divorced,6,No,No,Yes,Celullar,aug,wed,14,0,Not-Exist,4.964,5228.1,0
47,technician,divorced,7,Unknown,Yes,Yes,Celullar,aug,wed,9,0,Not-Exist,4.964,5228.1,0
30,technician,single,7,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
48,admin.,divorced,6,Unknown,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
54,admin.,married,5,No,Yes,Yes,Celullar,aug,wed,13,0,Not-Exist,4.964,5228.1,0
44,technician,married,7,No,No,Yes,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
41,technician,divorced,7,No,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
33,admin.,single,6,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
37,technician,single,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
52,admin.,married,6,No,Yes,No,Celullar,aug,wed,11,0,Not-Exist,4.964,5228.1,0
54,management,married,6,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
29,admin.,single,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
38,technician,single,5,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
40,admin.,married,6,No,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
54,housemaid,married,1,Unknown,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,1
37,technician,married,6,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
59,retired,married,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
41,technician,divorced,7,No,No,No,Celullar,aug,wed,13,0,Not-Exist,4.964,5228.1,0
47,technician,married,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
56,retired,divorced,6,Unknown,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
49,technician,married,7,Unknown,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
56,admin.,married,6,Unknown,Yes,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
37,technician,married,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
52,technician,divorced,7,No,No,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
43,technician,married,7,No,Yes,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
58,technician,divorced,7,Unknown,No,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
39,admin.,married,6,Unknown,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
38,unknown,married,4,No,Yes,Yes,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
42,management,married,6,No,Yes,Yes,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
29,admin.,single,6,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
32,technician,divorced,7,No,Yes,Yes,Celullar,aug,wed,12,0,Not-Exist,4.964,5228.1,0
47,technician,married,7,Unknown,No,No,Celullar,aug,wed,15,0,Not-Exist,4.964,5228.1,0
30,technician,single,6,No,No,No,Celullar,aug,wed,8,0,Not-Exist,4.964,5228.1,0
31,unemployed,married,6,No,Yes,No,Celullar,aug,wed,11,0,Not-Exist,4.964,5228.1,0
58,admin.,married,5,No,No,No,Celullar,aug,wed,13,0,Not-Exist,4.964,5228.1,0
44,admin.,married,3,Unknown,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
44,admin.,married,3,Unknown,No,No,Celullar,aug,wed,17,0,Not-Exist,4.964,5228.1,0
31,technician,single,7,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
33,admin.,single,6,No,Yes,No,Celullar,aug,wed,13,0,Not-Exist,4.964,5228.1,0
39,admin.,married,7,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
47,technician,married,6,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,1
44,technician,married,7,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
44,technician,married,7,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
33,admin.,single,6,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
43,admin.,married,6,No,Yes,No,Celullar,aug,wed,10,0,Not-Exist,4.964,5228.1,0
29,technician,single,7,No,No,No,Celullar,aug,wed,10,0,Not-Exist,4.964,5228.1,0
46,services,married,3,Unknown,Yes,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
30,management,married,6,No,Yes,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
31,technician,single,7,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
33,self-employed,married,1,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
33,self-employed,married,1,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
47,admin.,married,5,Unknown,Yes,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
55,admin.,married,5,No,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
37,technician,single,7,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
37,technician,married,6,No,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
32,unemployed,married,6,No,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
58,housemaid,married,3,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
50,unemployed,married,3,Unknown,No,Yes,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
46,technician,divorced,7,No,Yes,Yes,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
46,technician,divorced,7,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
43,technician,married,7,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
40,admin.,divorced,5,No,Yes,No,Celullar,aug,wed,6,0,Not-Exist,4.964,5228.1,0
56,retired,married,2,Unknown,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
39,technician,married,5,No,Yes,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
45,admin.,single,6,No,Yes,No,Celullar,aug,wed,12,0,Not-Exist,4.964,5228.1,0
38,admin.,divorced,6,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
41,technician,divorced,7,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
43,admin.,single,6,No,Yes,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
47,admin.,single,6,No,No,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
31,admin.,single,6,No,Yes,No,Celullar,aug,wed,17,0,Not-Exist,4.964,5228.1,0
47,unknown,married,4,No,No,Yes,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
47,technician,married,6,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
31,unemployed,married,6,No,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
47,technician,married,6,No,Yes,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
41,technician,married,7,No,No,Yes,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
36,management,married,6,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
41,technician,married,7,No,No,No,Celullar,aug,wed,7,0,Not-Exist,4.964,5228.1,0
41,admin.,married,6,No,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
35,admin.,single,6,No,No,Yes,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
50,management,married,7,Unknown,No,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
40,admin.,married,6,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
30,admin.,married,6,No,No,No,Telephone,aug,wed,4,0,Not-Exist,4.964,5228.1,0
30,technician,single,6,No,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
49,unemployed,married,1,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
54,housemaid,married,1,Unknown,No,No,Telephone,aug,wed,6,0,Not-Exist,4.964,5228.1,0
38,admin.,divorced,6,No,No,No,Celullar,aug,wed,9,0,Not-Exist,4.964,5228.1,0
33,admin.,married,6,No,No,No,Celullar,aug,wed,9,0,Not-Exist,4.964,5228.1,0
44,technician,married,7,No,Yes,No,Celullar,aug,wed,9,0,Not-Exist,4.964,5228.1,0
40,admin.,single,6,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
43,admin.,married,6,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
33,admin.,married,6,No,Yes,No,Celullar,aug,wed,4,0,Not-Exist,4.964,5228.1,0
40,technician,single,6,No,Yes,No,Telephone,aug,wed,5,0,Not-Exist,4.964,5228.1,0
53,technician,married,7,Unknown,Yes,Yes,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
39,technician,married,7,Unknown,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
41,technician,married,7,No,Yes,No,Celullar,aug,wed,8,0,Not-Exist,4.964,5228.1,0
43,admin.,divorced,6,No,Yes,Yes,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
55,admin.,married,5,No,Yes,Yes,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
46,admin.,married,5,No,No,No,Celullar,aug,wed,3,0,Not-Exist,4.964,5228.1,0
57,admin.,married,6,Unknown,No,No,Celullar,aug,wed,5,0,Not-Exist,4.964,5228.1,0
51,technician,married,7,No,Yes,No,Celullar,aug,wed,2,0,Not-Exist,4.964,5228.1,0
31,technician,single,6,No,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
41,technician,divorced,5,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
33,services,married,6,Unknown,No,Yes,Celullar,aug,thu,8,0,Not-Exist,4.962,5228.1,0
41,admin.,married,6,Unknown,Yes,No,Celullar,aug,thu,11,0,Not-Exist,4.962,5228.1,1
51,technician,married,7,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
30,technician,single,7,No,Yes,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
30,technician,single,6,No,Yes,Yes,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
33,technician,single,6,No,Yes,No,Celullar,aug,thu,11,0,Not-Exist,4.962,5228.1,0
36,self-employed,single,6,No,Yes,Yes,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
46,technician,divorced,7,No,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
33,admin.,single,6,No,Yes,Yes,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
32,admin.,divorced,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
48,technician,married,6,No,No,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
44,technician,married,7,No,Yes,No,Celullar,aug,thu,7,0,Not-Exist,4.962,5228.1,0
43,technician,married,6,No,Yes,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
29,technician,single,7,No,Yes,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
43,technician,married,7,No,No,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
44,technician,married,7,No,No,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
56,self-employed,married,5,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
39,admin.,married,6,Unknown,No,No,Celullar,aug,thu,10,0,Not-Exist,4.962,5228.1,0
37,admin.,single,6,No,Yes,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
33,services,married,6,Unknown,No,No,Celullar,aug,thu,8,0,Not-Exist,4.962,5228.1,0
40,admin.,married,6,No,No,No,Celullar,aug,thu,11,0,Not-Exist,4.962,5228.1,0
32,technician,married,7,No,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
57,management,married,6,No,Yes,No,Celullar,aug,thu,11,0,Not-Exist,4.962,5228.1,0
31,admin.,single,6,No,No,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
30,technician,single,6,No,No,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
35,admin.,married,6,No,Yes,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
41,admin.,married,6,No,No,No,Celullar,aug,thu,13,0,Not-Exist,4.962,5228.1,0
37,technician,single,6,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
30,technician,single,6,No,Yes,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,1
33,services,married,7,No,Yes,No,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
40,admin.,single,6,No,No,No,Celullar,aug,thu,7,0,Not-Exist,4.962,5228.1,0
36,admin.,single,6,No,Yes,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
32,admin.,single,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
32,technician,married,7,Unknown,No,No,Celullar,aug,thu,7,0,Not-Exist,4.962,5228.1,0
29,technician,married,7,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,1
32,unemployed,married,6,No,Yes,No,Celullar,aug,thu,8,0,Not-Exist,4.962,5228.1,0
41,technician,divorced,7,No,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
31,admin.,single,6,No,No,No,Celullar,aug,thu,9,0,Not-Exist,4.962,5228.1,0
51,technician,married,7,No,Yes,No,Celullar,aug,thu,13,0,Not-Exist,4.962,5228.1,0
57,technician,married,6,Unknown,Yes,Yes,Celullar,aug,thu,9,0,Not-Exist,4.962,5228.1,0
43,technician,married,6,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
33,admin.,married,6,No,No,No,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
41,admin.,married,6,No,No,No,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
37,admin.,single,6,No,Yes,No,Celullar,aug,thu,7,0,Not-Exist,4.962,5228.1,0
46,admin.,married,5,No,Yes,No,Celullar,aug,thu,11,0,Not-Exist,4.962,5228.1,0
55,technician,married,5,No,No,Yes,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
37,technician,single,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
29,technician,single,7,No,No,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
31,admin.,married,6,No,Yes,No,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
36,admin.,married,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
52,admin.,married,3,No,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
41,technician,divorced,7,No,Yes,Yes,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
34,technician,married,6,No,Unknown,Unknown,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
31,admin.,married,6,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
45,admin.,married,4,Unknown,No,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
35,management,married,6,No,Yes,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
50,admin.,divorced,6,No,No,No,Celullar,aug,thu,11,0,Not-Exist,4.962,5228.1,0
42,management,married,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
33,services,married,6,Unknown,Yes,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
40,admin.,married,6,No,No,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
50,unemployed,married,3,Unknown,No,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
37,admin.,single,6,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
31,admin.,married,6,No,No,No,Celullar,aug,thu,8,0,Not-Exist,4.962,5228.1,0
32,technician,married,7,Unknown,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
35,admin.,married,6,No,Yes,Yes,Celullar,aug,thu,7,0,Not-Exist,4.962,5228.1,0
32,admin.,single,6,No,Yes,No,Celullar,aug,thu,15,0,Not-Exist,4.962,5228.1,0
41,admin.,married,6,No,Yes,No,Celullar,aug,thu,10,0,Not-Exist,4.962,5228.1,0
37,technician,single,7,No,Yes,No,Celullar,aug,thu,12,0,Not-Exist,4.962,5228.1,0
31,admin.,single,6,No,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
59,retired,married,6,No,Yes,No,Celullar,aug,thu,18,0,Not-Exist,4.962,5228.1,0
33,services,married,7,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
33,technician,married,7,No,No,No,Celullar,aug,thu,3,0,Not-Exist,4.962,5228.1,0
31,admin.,married,6,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
37,admin.,single,6,No,No,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
46,housemaid,married,1,Unknown,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
46,technician,married,7,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
40,admin.,divorced,5,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
43,admin.,married,6,Unknown,Yes,No,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
33,services,married,7,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
38,unknown,married,4,No,No,No,Celullar,aug,thu,4,0,Not-Exist,4.962,5228.1,0
37,technician,single,6,No,Yes,Yes,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
33,services,married,7,No,Yes,Yes,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
46,technician,married,6,No,Yes,No,Celullar,aug,thu,14,0,Not-Exist,4.962,5228.1,0
46,technician,divorced,6,Unknown,No,No,Celullar,aug,thu,18,0,Not-Exist,4.962,5228.1,0
48,admin.,single,6,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
32,technician,single,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
36,admin.,married,6,No,Yes,No,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
50,unemployed,married,3,Unknown,Yes,No,Telephone,aug,thu,1,0,Not-Exist,4.962,5228.1,0
46,admin.,married,5,No,Unknown,Unknown,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
58,housemaid,married,3,No,No,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
56,admin.,married,6,Unknown,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
57,admin.,divorced,6,Unknown,Yes,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
44,technician,married,7,No,No,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
37,technician,married,6,No,No,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,1
57,management,married,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,4.962,5228.1,0
40,admin.,single,6,No,No,Yes,Celullar,aug,thu,5,0,Not-Exist,4.962,5228.1,0
36,admin.,married,6,No,No,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
48,services,married,3,No,No,No,Celullar,aug,thu,1,0,Not-Exist,4.962,5228.1,0
47,admin.,married,5,No,Yes,Yes,Celullar,aug,thu,6,0,Not-Exist,4.962,5228.1,0
